Link,Date,Source,Title,Description,Score,Sentiment
https://www.finam.ru/publications/item/bankovskiy-sektor-mozhet-stolknutsya-s-rostom-stavok-denezhnogo-rynka-20240228-1408/,2024-02-28,"Аналитики, ""Росбанк""",Банковский сектор может столкнуться с ростом ставок денежного рынка,"Причина в потенциале роста спроса на остатки на корсчетах, заложенного в параметры усреднения резервов по обязательствам",-0.48065853,negative
https://www.finam.ru/publications/item/sber-dolgosrochno-interesen-20240228-1337/,2024-02-28,"Аналитики, ИК ""Риком-Траст""","""Сбер"" долгосрочно интересен","Кроме дивидендного фактора, группа впервые получила ощутимый положительный годовой финансовый эффект в 350 млрд руб. от внедрения искусственного интеллекта",0.626311,positive
https://www.finam.ru/publications/item/indeks-obligatsiy-chuvstvuet-sebya-neuverenno-20240228-1324/,2024-02-28,"Аналитики, ""Севергазбанк""",Индекс облигаций чувствует себя неуверенно,"Минутки ЦБ РФ еще раз обратили внимание инвесторов, что на заседании обсуждалась возможность и дополнительного повышения ставки",-0.38562983,negative
https://www.finam.ru/publications/item/korporativnye-otchetnosti-podderzhat-nastroeniya-rossiyskikh-investorov-20240228-1306/,2024-02-28,"Аналитики, ИК ""РУСС-ИНВЕСТ""",Корпоративные отчетности поддержат настроения российских инвесторов,"Судя по отчетностям, российская экономика постепенно разворачивается вверх, демонстрируя хороший результат по итогам прошлого года",0.51206213,positive
https://www.finam.ru/publications/item/neft-snova-pytaetsya-proyti-uroven-83-20240228-1250/,2024-02-28,"Покровский Никита, ""БКС Мир инвестиций""",Нефть снова пытается пройти уровень $83,Уверенный пробой уровня $83 станет толчком для формирования восходящего импульса в район $87,-0.27038786,negative
https://www.finam.ru/publications/item/rubl-prodolzhit-ukreplenie-20240228-1237/,2024-02-28,"Пухов Максим, КАЦ ""Финам""",Рубль пока продолжит укрепление,"Локальными факторами укрепления рубля остается жесткая денежно-кредитная политика, валютные интервенции ЦБ, временный контроль репатриации и продажи экспортной выручки",-0.17366484,negative
https://www.finam.ru/publications/item/dividendnaya-dokhodnost-alrosa-za-2-polugodie-2023-goda-mozhet-sostavit-okolo-3-20240228-1230/,2024-02-28,"Красноженов Борис, ""Альфа-Банк""",Дивидендная доходность «АЛРОСА» за 2 полугодие 2023 года может составить около 3%,"Компания даже при близком к нулю СДП может обеспечить финальные дивидендные выплаты за 2023 год на общую сумму около 15 млрд рублей, с учетом промежуточных дивидендов за первое полугодие 2023",0.5046802,positive
https://www.finam.ru/publications/item/mirovye-rynki-sokhranyayut-vyzhidatelnyy-nastroy-20240228-1220/,2024-02-28,"Додонов Игорь, ФГ ""Финам""",Мировые рынки сохраняют выжидательный настрой,"Инвесторы ждут январских данных по индексу PCE Core в США, «любимой» мере инфляции Федрезерва",-0.3488523,negative
https://www.finam.ru/publications/item/dvukhmesyachnaya-pauza-v-prodazhakh-alrosa-mozhet-ogranichit-dokhodnost-finalnykh-vyplat-20240228-1210/,2024-02-28,"Чуйко Кирилл, ""БКС Мир инвестиций""",Двухмесячная пауза в продажах «АЛРОСА» может ограничить доходность финальных выплат,"Финальный дивиденд за 2023 год может составить 1,4 рубля на акцию",-0.1392482,negative
https://www.finam.ru/publications/item/indeks-dollara-korrektiruetsya-naverkh-posle-serii-nepreryvnogo-snizheniya-20240228-1200/,2024-02-28,"Потавин Александр, ФГ ""Финам""",Индекс доллара корректируется наверх после серии непрерывного снижения,В среду утром индекс доллара торгуется чуть выше 104 пунктов,-0.15410233,negative
https://www.finam.ru/publications/item/bumagi-rostelekoma-privlekatelny-na-dolgosrochnuyu-perspektivu-20240228-1150/,2024-02-28,"Аналитики, ПСБ",Бумаги «Ростелекома» привлекательны на долгосрочную перспективу,"У компании сохраняется высокая рентабельность, есть четкие стратегические планы до 2030 года. В этом году может быть проведено IPO одной из ""дочек""",0.7537203,positive
https://www.finam.ru/publications/item/syrevye-rynki-vsyo-takzhe-spokoyny-20240228-1140/,2024-02-28,"Дудченко Николай, ФГ ""Финам""",Сырьевые рынки все так же спокойны,"Goldman Sachs прогнозирует, что в летний период цена Brent достигнет отметки в $87",-0.02157884,neutral
https://www.finam.ru/publications/item/prodlenie-kontrakta-sadygova-mozhet-govorit-o-sokhranenii-dividendnoy-politiki-gazproma-20240228-1125/,2024-02-28,"Смит Рональд, ""БКС Мир инвестиций""","Продление контракта Садыгова может говорить о сохранении дивидендной политики ""Газпрома""",Имя Садыгова связывают с политикой выплаты дивидендов с коэффициентом 50%,0.021157611,neutral
https://www.finam.ru/publications/item/dividendy-sbera-obeshchayut-byt-shchedrymi-20240228-1109/,2024-02-28,"Коваленко Евгений, ""Лимон на чай""","Дивиденды ""Сбера"" обещают быть жирными","""Сбер"" всё-таки заработал свой триллион",0.46165338,positive
https://www.finam.ru/publications/item/vo-vtoroy-polovine-nedeli-dollar-uydet-v-rayon-935-rubley-20240228-1100/,2024-02-28,"Локтюхов Евгений, ПСБ","Во второй половине недели доллар уйдет в район 93,5 рублей","Доллару будет сложно закрепиться в более низком ценовом диапазоне, учитывая стабильность спроса на валюту и ослабления продаж валюты со стороны экспортеров",0.1248957,positive
https://www.finam.ru/publications/item/snizhenie-stavki-tsb-ozhidaetsya-vo-vtoroy-polovine-goda-20240228-1037/,2024-02-28,"Аналитики, ПАО ""Банк ""Санкт-Петербург""",Снижение ставки ЦБ ожидается во второй половине года,Длительное поддержание жестких монетарных условий не означает неизменность ключевой ставки при устойчивом снижении инфляционных ожиданий и замедлении роста цен,-0.22279286,negative
https://www.finam.ru/publications/item/indeks-mosbirzhi-riskuet-vnov-okazatsya-na-minimumakh-proshloy-nedeli-20240228-1020/,2024-02-28,"Головинов Алексей, ПСБ",Индекс МосБиржи рискует вновь оказаться на минимумах прошлой недели,"Если инвесторы решат зафиксировать прибыль в акциях ""Сбербанка"" после публикации финансовой отчётности, индекс МосБиржи может опуститься ниже 3200 пунктов",-0.44632122,negative
https://www.finam.ru/publications/item/otchet-lenty-uluchshilsya-no-nedostatochno-v-sravnenii-s-magnitom-i-x5-20240228-1010/,2024-02-28,"Литвинов Владимир, ИнвестТема","Отчет ""Ленты"" улучшился, но недостаточно в сравнении с ""Магнитом"" и X5",Эффективный бизнес в 2024 году поддержит тренд на развитие малого формата,0.33559752,positive
https://www.finam.ru/publications/item/problemy-s-qiwi-prodolzhayutsya-20240228-1000/,2024-02-28,"Аналитики, InvestFuture",Проблемы с QIWI продолжаются,Buyback под угрозой,-0.41312993,negative
https://www.finam.ru/publications/item/minutki-tsb-podtverdili-signal-o-prodolzhitelnom-sokhranenii-zhestkoy-dkp-20240228-0950/,2024-02-28,"Грицкевич Дмитрий, ПСБ",«Минутки» ЦБ подтвердили сигнал о продолжительном сохранении жесткой ДКП,Доходности ОФЗ-ПД остаются под давлением,-0.020163983,neutral
https://www.finam.ru/publications/item/kotirovki-sbera-vse-blizhe-podbirayutsya-k-zavetnym-300-rublyam-za-aktsiyu-20240228-0940/,2024-02-28,"Кабаков Ярослав, ФГ ""ФИНАМ""","Котировки ""Сбера"" все ближе подбираются к заветным 300 рублям за акцию",Утренний обзор с Ярославом Кабаковым и Захаром Чеховым,0.4870696,positive
https://www.finam.ru/publications/item/pervoe-snizhenie-stavki-tsb-rf-ozhidaetsya-v-iyune-na-50-100-bp-20240228-0930/,2024-02-28,Полевой Дмитрий,Первое снижение ставки ЦБ РФ ожидается в июне - на 50-100 б.п.,К концу года ставка дойдет до 11%,-0.32994688,negative
https://www.finam.ru/publications/item/riskovym-investoram-mozhno-prismotretsya-k-obychke-surguta-20240228-0920/,2024-02-28,"Антонов Алексей, ""Алор Брокер""",Рисковым инвесторам можно присмотреться к «обычке» «Сургута»,"Эта бумага часто растет непредсказуемо скачкообразно, а поскольку внимание инвесторов к «префам» высоко, спрос может перекинуться на «обычку»",0.16971722,positive
https://www.finam.ru/publications/item/drayverom-rosta-segodnya-mozhet-vystupit-otchet-sbera-20240228-0910/,2024-02-28,Дмитрий К,"Драйвером роста сегодня может выступить отчет ""Сбера""","Но не факт, что отчет будет прекрасным . Прошлый отчет хоть и показал прибыль, но она уменьшалась",0.3867597,positive
https://www.finam.ru/publications/item/dolgovaya-nagruzka-pozvolyaet-polyusu-vernutsya-k-dividendam-20240229-2020/,2024-02-29,"Аналитики, ""Газпромбанк Инвестиции""","Долговая нагрузка позволяет ""Полюсу"" вернуться к дивидендам",От компании ждут около 800 рублей на акцию,0.47654155,positive
https://www.finam.ru/publications/item/u-aeroflota-khoroshie-perspektivy-na-2024-god-20240229-2000/,2024-02-29,"Егазарян Анастасия, ""Альфа-Банк""","У ""Аэрофлота"" хорошие перспективы на 2024 год","""Аэрофлот"" лучше конкурентов подготовлен для решения задач по поддержанию летной годности имеющегося парка, его доля на рынке должна вырасти",0.72173303,positive
https://www.finam.ru/publications/item/rossiyskiy-rynok-na-pozitive-posle-vystupleniya-putina-20240229-1940/,2024-02-29,"Саидова Зарина, ФГ ""Финам""",Российский рынок на позитиве после выступления Путина,Конструктивный фон был обеспечен посланием президента РФ Владимира Путина Федеральному собранию,0.068649985,neutral
https://www.finam.ru/publications/item/inflyatsiya-pauella-razognalas-v-yanvare-20240229-1920/,2024-02-29,Сусин Егор,«Инфляция Пауэлла» разогналась в январе,"Пока нет повода говорить, что инфляция развернулась, но ее снижение прервалось",-0.33987892,negative
https://www.finam.ru/publications/item/fondovyy-rynok-prodolzhil-rasti-odnovremenno-s-rublyom-20240229-1900/,2024-02-29,"Мильчакова Наталья, Freedom Finance Global",Фондовый рынок продолжил расти одновременно с рублём,Завтра индекс Мосбиржи будет опять колебаться в коридоре 3200-3300 пунктов,0.25700954,positive
https://www.finam.ru/publications/item/polyus-otchitalsya-budut-li-dividendy-20240229-1840/,2024-02-29,"Головинов Алексей, ПСБ","""Полюс"" отчитался, будут ли дивиденды?","Даже в случае рекомендации не выплачивать дивиденды, есть потенциал роста бумаг золотодобытчика",0.3473051,positive
https://www.finam.ru/publications/item/tseny-na-litiy-za-2023-god-rukhnuli-v-6-raz-20240229-1820/,2024-02-29,"Аналитический департамент, ""Газпромбанк""",Цены на литий за 2023 год рухнули в 6 раз,"Темпы роста промышленного производства в Китае, США, Ю. Корее и Японии в 2023 году оказались недостаточными для освоения возросших объемов предложения лития на рынке",-0.2189671,negative
https://www.finam.ru/publications/item/v-chyom-prichina-ralli-aktsiy-mvideo-20240229-1800/,2024-02-29,"Мильчакова Наталья, Freedom Finance Global",В чём причина ралли акций «М.Видео»?,"Возможно, ралли вызвано ожиданиями сильной финотчетности по МСФО, а может связано с заявлениями президента России",-0.36036712,negative
https://www.finam.ru/publications/item/investory-zhdut-ot-mvideo-khoroshikh-finrezultatov-za-2023-god-20240229-1731/,2024-02-29,"Буйлакова Анна, ФГ ""Финам""","Инвесторы ждут от ""М.видео"" хороших финрезультатов за 2023 год","В начале года компания раскрыла операционные данные, в которых отметила рост общих продаж на 11% г/г до 540,4 млрд руб., что указывает на некоторую нормализацию продаж после снижения показателя на 14% г/г в 2022 году",0.5655522,positive
https://www.finam.ru/publications/item/finansovyy-otchet-delimobilya-mozhet-byt-silnym-20240229-1640/,2024-02-29,"Литвинов Владимир, ИнвестТема","Финансовый отчет ""Делимобиля"" может быть сильным",Ускоренный рост автопарка драйвит операционные показатели,0.21427594,positive
https://www.finam.ru/publications/item/perenos-zapuska-mestorozhdeniya-vysokogo-risk-dlya-aktsiy-yuzhuralzoloto-20240229-1620/,2024-02-29,"Красноженов Борис, ""Альфа-Банк""",Перенос запуска месторождения Высокого – риск для акций «Южуралзолото»,Производство золота может оказаться ниже прогнозируемого объема,-0.14748035,negative
https://www.finam.ru/publications/item/fix-price-otsenena-spravedlivo-20240229-1600/,2024-02-29,"Аналитики, ""Газпромбанк Инвестиции""",Fix Price оценена справедливо,В 2024 году компания сможет получить чистую прибыль в размере не менее уровня прошлого года,0.28322455,positive
https://www.finam.ru/publications/item/rost-rublya-usililsya-na-fone-poslaniya-prezidenta-20240229-1540/,2024-02-29,"Кокорева Анна, ""БКС Мир инвестиций""",Рост рубля усилился на фоне послания президента,"В своем выступлении глава государства подчеркнул важность обеспечения экономической стабильности, привлекательности инвестиций на фондовом рынке и благоприятной конъюнктуры для бизнеса",-0.19868903,negative
https://www.finam.ru/publications/item/esli-tmk-vyplatit-50-ot-chistoy-pribyli-dividend-sostavit-okolo-5-rubley-za-aktsiyu-20240229-1520/,2024-02-29,"Красноженов Борис, ""Альфа-Банк""","Если ТМК выплатит 50% от чистой прибыли, дивиденд составит около 5 рублей за акцию","Дивидендная доходность за 2 полугодие 2023 года составит 2,4%",0.4048503,positive
https://www.finam.ru/publications/item/indeks-sp-500-ostaetsya-v-ramkakh-voskhodyashchego-kanala-20240229-1500/,2024-02-29,"Парамонов Михаил, Freedom Finance Global",Индекс S&P 500 остается в рамках восходящего канала,"Ближайшая поддержка находится около 5040 пунктов, а потенциальная точка разворота настроений располагается вблизи 4950 пунктов",-0.13805681,negative
https://www.finam.ru/publications/item/rusagro-planiruet-nachat-eksportnye-postavki-svininy-v-kitay-v-marte-20240229-1445/,2024-02-29,"Курбатова Анна, ""Альфа-Банк""","""Русагро"" планирует начать экспортные поставки свинины в Китай в марте","Позитивен факт того, что ""Русагро"" вошла в тройку крупнейших российских экспортеров свинины в Китай",0.85020185,positive
https://www.finam.ru/publications/item/rubl-rastet-chetvertuyu-torgovuyu-sessiyu-podryad-20240229-1430/,2024-02-29,"Федосов Максим, УК ""Первая""",Рубль растет четвертую торговую сессию подряд,"Рубль поддерживает жесткая монетарная политика ЦБ, а локальное ускорение инфляции укрепляет уверенность инвесторов в сохранении повышенной процентной ставки на длительном горизонте",0.08915793,neutral
https://www.finam.ru/publications/item/pokupat-aktsii-zastroyshchikov-i-metallurgov-posle-obrashcheniya-putina-20240229-1415/,2024-02-29,"Коваленко Евгений, ""Лимон на чай""",Покупать акции застройщиков и металлургов после обращения Путина?,"Анонсированных мер мало, чтобы принимать решение об покупке, — надо дождаться деталей",0.5653294,positive
https://www.finam.ru/publications/item/prirodnyy-gaz-formiruet-sezonnoe-dno-v-diapazone-155-175-20240229-1400/,2024-02-29,"Покровский Никита, ""БКС Мир инвестиций""","Природный газ формирует сезонное дно в диапазоне $1,55–1,75","Если котировки природного газа текущего контракта получат дополнительные драйверы для отскока, то первой цель для роста станет уровень $2,08",0.27910322,positive
https://www.finam.ru/publications/item/dividend-tmk-mozhet-sostavit-107-rublya-na-aktsiyu-20240229-1345/,2024-02-29,"Аналитики, Инвестбанк ""Синара""","Дивиденд ТМК может составить 10,7 рубля на акцию",Дивидендная доходность - 5%. Акции ТМК выглядят привлекательными,0.5426673,positive
https://www.finam.ru/publications/item/sberbank-ostaetsya-favoritom-v-finansovom-sektore-20240229-1330/,2024-02-29,"Кипнис Евгений, ""Альфа-Банк""","""Сбербанк"" остается фаворитом в финансовом секторе","Восстановление потерь по части заблокированных активов ""Сбера"" может стать дополнительным катализатором для роста стоимости акций банка в этом году",0.23035929,positive
https://www.finam.ru/publications/item/rynok-aktsiy-poka-stagniruet-pri-rastushchem-ruble-20240229-1320/,2024-02-29,"Аналитики, ""Севергазбанк""",Рынок акций пока стагнирует при растущем рубле,Рубль укрепляется третий день,-0.25150675,negative
https://www.finam.ru/publications/item/dinamika-indeksa-sp-500-vyglyadit-mnogoobeshchayushche-dlya-bykov-20240229-1305/,2024-02-29,Григорян Сергей,Динамика индекса S&P-500 выглядит многообещающе для «быков»,"Индекс закроет февраль в плюс. С 1930 года это будет 26 случай, когда индекс закрывает в плюс три месяца подряд",0.20293462,positive
https://www.finam.ru/publications/item/mirovye-rynki-nakhodyatsya-v-poiskakh-novykh-drayverov-dlya-rosta-20240229-1250/,2024-02-29,"Щукина Полина, ФГ ""ФИНАМ""",Мировые рынки находятся в поисках новых драйверов для роста,В Соединенных Штатах ожидается публикация данных по первичным обращениям за пособиями по безработице за прошедшую неделю,0.15391147,positive
https://www.finam.ru/publications/item/kh5-vernetsya-k-vyplate-dividendov-esli-popadet-spisok-ekonomicheski-znachimykh-organizatsiy-20240229-1235/,2024-02-29,"Суханова Мария, ""БКС Мир инвестиций""","Х5 вернется к выплате дивидендов, если редомицилируется и станет экономически значимой организацией",Список экономически значимых организаций (ЭЗО) могут опубликовать через 2-3 недели,0.5264831,positive
https://www.finam.ru/publications/item/padenie-ekonomicheskoy-aktivnosti-ili-inflyatsii-v-ssha-mozhet-stat-prichinoy-bolee-rannego-snizheniya-stavki-frs-20240229-1220/,2024-02-29,"Потавин Александр, ФГ ""Финам""",Падение экономической активности или инфляции в США может стать причиной более раннего снижения ставки ФРС,На данный момент трейдеры заложились на снижение ключевой ставки на 80 б.п. в этом году – это совпадает с прогнозами ФРС,-0.422021,negative
https://www.finam.ru/publications/item/protokol-tsb-rf-snimaet-napryazhenie-v-otnoshenii-povysheniya-stavki-na-blizhayshikh-zasedaniyakh-20240229-1205/,2024-02-29,"Радченко Мария, ""Альфа-Банк""",Протокол ЦБ РФ снимает напряжение в отношении повышения ставки на ближайших заседаниях,"""Голубиным"" сигналом можно считать сообщение регулятора, что «важно избежать трактовки этого сигнала (о необходимости продолжительного поддержания жестких денежно-кредитных условий) как прямого указания на неизменность самой ключевой ставки в течение продолжительного времени",-0.40872544,negative
https://www.finam.ru/publications/item/novye-sanktsii-obespokoili-indiyskie-npz-20240229-1150/,2024-02-29,"Дудченко Николай, ФГ ""Финам""",Новые санкции обеспокоили индийские НПЗ,"Санкции могут негативно повлиять на ставки фрахта, что сделает невыгодным поставки нефти из РФ",-0.62654567,negative
https://www.finam.ru/publications/item/nadezhda-na-zapusk-arktik-spg-2-novateka-v-obozrimom-budushchem-taet-20240229-1140/,2024-02-29,"Смит Рональд, ""БКС Мир инвестиций""","Надежда на запуск ""Арктик СПГ-2"" ""НОВАТЭКа"" в обозримом будущем тает",Новые ограничения могут помешать Новатэку получить СПГ-танкеры для проекта,0.2678472,positive
https://www.finam.ru/publications/item/rusagro-da-nachnetsya-eksport-20240229-1140/,2024-02-29,"Литвинов Владимир, ИнвестТема","""Русагро"" - да начнется экспорт",Компании в марте предстоит начать экспортировать свинину в Китай. Это долгосрочный драйвер для котировок,0.7549094,positive
https://www.finam.ru/publications/item/rossiyskie-indeksy-zhdut-novykh-drayverov-20240229-1125/,2024-02-29,"Блинов Роман, ИК ""РУСС-ИНВЕСТ""",Российские индексы ждут новых драйверов,Инвесторы ждут выступления президента РФ Владимира Путина с посланием к Федеральному собранию,0.25342512,positive
https://www.finam.ru/publications/item/fix-price-shag-za-shagom-dvizhetsya-k-realizatsii-dolgosrochnoy-strategii-20240229-1110/,2024-02-29,Козлов Юрий,Fix Price шаг за шагом движется к реализации долгосрочной стратегии,Акции ретейлера продолжают торговаться вблизи своих исторических минимумов,0.4800502,positive
https://www.finam.ru/publications/item/soderzhanie-poslaniya-prezidenta-mozhet-povliyat-na-balans-proinflyatsionnykh-riskov-20240229-1100/,2024-02-29,"Аналитики, ПАО ""Банк ""Санкт-Петербург""",Содержание послания президента может повлиять на баланс проинфляционных рисков,"Налоговый период окончательно завершился, и курс в ближайшие дни может постепенно расти в сторону 92 руб./$",-0.39681333,negative
https://www.finam.ru/publications/item/redomitsilyatsii-potentsialno-grozyat-navesom-ne-tolko-kotirovkam-aktsiy-no-i-kursu-rublya-20240229-1050/,2024-02-29,"Тунёв Виктор, автор Telegram-канала Truevalue","Редомициляции потенциально грозят навесом не только котировкам акций, но и курсу рубля","Банк России традиционно смотрит только на экспорт и импорт, но не замечает потенциальные риски на стороне финансовых потоков",-0.5263373,negative
https://www.finam.ru/publications/item/poslanie-prezidenta-dobavit-rynku-volatilnosti-20240229-1040/,2024-02-29,"Буянов Василий, ""БКС Мир инвестиций""",Послание президента добавит рынку волатильности,"Сильный рост рынка в последние дни, скорее, осложняет движение индекса МосБиржи в сторону 3300 пунктов",-0.4282617,negative
https://www.finam.ru/publications/item/investory-speshat-zafiksirovat-vysokuyu-dokhodnost-po-ofz-20240229-1030/,2024-02-29,"Чернов Владимир, Freedom Finance Global",Инвесторы спешат зафиксировать высокую доходность по ОФЗ,"В настоящее время ОФЗ-ПД стоит рассматривать именно для долгосрочных инвестиций, потому что ставки во втором полугодии текущего года начнут снижаться, как и доходность по этим бондам",0.1288404,positive
https://www.finam.ru/publications/item/novatek-lishilsya-shesti-sudov-eto-kritichno-20240229-1020/,2024-02-29,"Аналитики, InvestFuture","""НОВАТЭК"" медленно сползает вниз","""Арктик СПГ-2"" никак не избавится от вороха проблем, связанных с санкциями",-0.4145227,negative
https://www.finam.ru/publications/item/nikel-pod-pressom-a-chto-s-gmk-20240229-1010/,2024-02-29,Коган Евгений,"Никель под прессом, а что с ГМК?",Снижение ставок и потенциальное ускорение роста мировой экономки — это безусловный позитив для всех базовых металлов,-0.021351058,neutral
https://www.finam.ru/publications/item/segodnya-vozmozhen-dogonyayushchiy-rost-aktsiy-samolyota-20240229-1000/,2024-02-29,"Головинов Алексей, ПСБ","Сегодня возможен ""догоняющий"" рост акций ""Самолёта""",Индекс МосБиржи продолжит двигаться в диапазоне 3200-3250 пунктов,0.47445244,positive
https://www.finam.ru/publications/item/ne-stoit-uvlekatsya-pokupkami-bumag-stroitelnogo-sektora-20240229-0950/,2024-02-29,"Антонов Алексей, ""Алор Брокер""",Не стоит увлекаться покупками бумаг строительного сектора,"Даже если льготная ипотека и будет продлена, она станет более точечной, а условия ее выдачи уже не будут такими мягкими как в прошлом году",-0.05685645,neutral
https://www.finam.ru/publications/item/kitayskie-aktsii-prodolzhili-svoy-luchshiy-mesyachnyy-rost-s-noyabrya-2022-goda-20240229-0940/,2024-02-29,"Кабаков Ярослав, ФГ ""ФИНАМ""",Китайские акции продолжили свой лучший месячный рост с ноября 2022 года,Утренний обзор с Ярославом Кабаковым и Маратом Райхелем,0.44856125,positive
https://www.finam.ru/publications/item/pogashenie-vypuska-ofz-ne-smoglo-usilit-spros-na-auktsionakh-minfina-20240229-0930/,2024-02-29,"Грицкевич Дмитрий, ПСБ",Погашение выпуска ОФЗ не смогло усилить спрос на аукционах Минфина,В ближайшие месяцы стоит оставаться в корпоративных флоатерах,-0.19476394,negative
https://www.finam.ru/publications/item/pozitiv-v-aktsiyakh-developerov-budet-kratkosrochnym-20240229-0920/,2024-02-29,"Аналитики, ""Цифра брокер""",Позитив в акциях девелоперов будет краткосрочным,"Рост цен, высокие ставки и ужесточение условий по льготной ипотеке делает жилье все более недоступным для россиян",0.46153286,positive
https://www.finam.ru/publications/item/zhdat-shchedrykh-dividendov-ot-mosbirzhi-poka-rano-20240229-0906/,2024-02-29,Козлов Юрий,"Ждать щедрых дивидендов от ""Мосбиржи"" пока рано",В 2024 году менеджмент Мосбиржи прогнозирует существенный рост операционных расходов на 35-50% (г/г) и удвоения капитальных затрат,0.2369214,positive
https://www.finam.ru/publications/item/nezakrytyy-gep-v-sbere-minus-dlya-prodolzheniya-ustoychivogo-rosta-20240229-0900/,2024-02-29,Дмитрий К,"Незакрытый гэп в ""Сбере"" - минус для продолжения устойчивого роста","При этом игра ""Поймай ""медведя"" может и продолжиться, есть восходящий канал и есть горизонтальный канал 282-290,24, мишень от пробоя = 298,48±",-0.32002822,negative
https://www.finam.ru/publications/item/dividendnye-ozhidaniya-podderzhali-optimizm-rynka-20240301-2024/,2024-03-01,"Степанов Никита, ФГ ""Финам""",Дивидендные ожидания поддержали оптимизм на рынке,"Одним из главных событий была конференция главы ВТБ, где объявили новую стратегию банка, предусматривающую возможность выплаты дивидендов",0.24385473,positive
https://www.finam.ru/publications/item/aktsii-raspadskoy-teryayut-investprivlekatelnost-20240301-1940/,2024-03-01,"Чернов Владимир, Freedom Finance Global","Акции ""Распадской"" теряют инвестпривлекательность","Совет директоров ""Распадской"" не рекомендовал выплачивать дивиденды за прошлый год",-0.40830007,negative
https://www.finam.ru/publications/item/brent-v-marte-mozhet-natselitsya-na-85-za-barrel-20240301-1920/,2024-03-01,"Самарин Константин, Sberbank CIB",Brent в марте может нацелиться на $85 за баррель,"Ожидается, что ОПЕК+ продлит сокращение добычи как минимум на 2 квартал 2024 года",0.27160826,positive
https://www.finam.ru/publications/item/pochemu-segodnya-vzletel-yandeks-20240301-1855/,2024-03-01,"Мильчакова Наталья, Freedom Finance Global",Почему сегодня взлетел «Яндекс»?,Депозитарные расписки «Яндекса» сегодня значительно обгоняли остальные растущие бумаги,0.32145217,positive
https://www.finam.ru/publications/item/neft-na-grani-khoroshego-rosta-20240301-1750/,2024-03-01,Рыбаков Алексей,Нефть на грани хорошего роста,"О добыче заботятся страны ОПЕК, но важны еще и запасы",-0.435406,negative
https://www.finam.ru/publications/item/obem-dividendnykh-vyplat-v-2024-godu-mozhet-sostavit-5-trln-rubley-20240301-1730/,2024-03-01,"Кравченко Антон, УК ""Первая""",Объем дивидендных выплат в 2024 году может составить 5 трлн рублей,На фоне этих ожиданий российский рынок продолжает восстанавливаться,0.62621474,positive
https://www.finam.ru/publications/item/top-aktsii-s-naibolshey-potentsialnoy-dokhodnostyu-po-vyplatam-na-rynke-rf-20240301-1710/,2024-03-01,"Головинов Алексей, ПСБ",Топ-акции с наибольшей потенциальной доходностью по выплатам на рынке РФ,Наибольший доход могут принести акции “Транснефти”,0.44940585,positive
https://www.finam.ru/publications/item/yuan-zanimaet-nishu-naibolee-likvidnoy-valyuty-20240301-1650/,2024-03-01,"Аналитики, ""Росбанк""",Юань занимает нишу наиболее ликвидной валюты,Юань не перестает наращивать долю в биржевом обороте в России,0.21460715,positive
https://www.finam.ru/publications/item/v-bumagakh-vtb-sovershenno-net-investitsionnoy-idei-20240301-1630/,2024-03-01,"Литвинов Владимир, ИнвестТема",В бумагах ВТБ нет инвестиционной идеи,"Проблема заключается в «истинных» задачах банка, идущих зачастую в разрез с коммерческими выгодами и интересами инвесторов",-0.17002867,negative
https://www.finam.ru/publications/item/bykam-vazhno-zakrepitsya-vyshe-5100-punktov-po-indeksu-sp-500-20240301-1610/,2024-03-01,"Кононов Виталий, Freedom Finance Global",«Быкам» важно закрепиться выше 5100 пунктов по индексу S&P 500,Потенциал восходящего движения ограничен после масштабного ралли последних четырех месяцев. Ближайшая поддержка для индекса находится около 5040 пунктов,0.30640244,positive
https://www.finam.ru/publications/item/kto-vyigraet-ot-prodleniya-programmy-prodlenie-programmy-semeynoy-ipoteki-vygodno-samoletu-20240301-1550/,2024-03-01,"Аналитики, ""Газпромбанк Инвестиции""","Продление программы семейной ипотеки выгодно ""Самолету""","Акции ""Самолета"" недооценены рынком и сохранят небольшой апсайд для долгосрочного инвестора",0.5753501,positive
https://www.finam.ru/publications/item/ukreplenie-rublya-nikak-ne-povliyalo-na-dolgovoy-rynok-20240301-1530/,2024-03-01,"Кокорева Анна, ""БКС Мир инвестиций""",Укрепление рубля никак не повлияло на долговой рынок,"Российский долговой рынок растет, индекс гособлигаций RGBI преодолел уровень поддержки 119, но закрепиться не удалось",-0.5402992,negative
https://www.finam.ru/publications/item/rubl-spotykaetsya-o-negativnye-ozhidaniya-20240301-1511/,2024-03-01,"Аналитики, ""Росбанк""",Рубль спотыкается о негативные ожидания,"Высоки шансы для пары доллар/рубль удержаться пусть и в расширенном, но боковом диапазоне 89-93 на горизонте апреля",-0.18918598,negative
https://www.finam.ru/publications/item/frs-priderzhivaet-qt-20240301-1400/,2024-03-01,Сусин Егор,ФРС придерживает QT,"«Замедление» QT уже идет, хотя пока формально не объявлено, покажут это ближайшие 2-3 недели",0.023413863,neutral
https://www.finam.ru/publications/item/novye-byudzhetnye-traty-iz-poslaniya-putina-mogut-sostavit-57-trln-rubley-20240301-1340/,2024-03-01,"Аналитики, ""Росбанк""","Новые бюджетные траты из послания Путина могут составить 5,7 трлн рублей",Траты ориентированы на развитие социальной среды в регионах и будут разнесены на 2024-2029 года,0.37837145,positive
